date,macro_regime_confirmed,monthly_either_state,VIX_ZSCORE_120D,D_CREDIT_SPREAD_20D,CMDTY_RET60,FLAT_VIX_STRESS,FLAT_CREDIT_DD5_STRESS,STEEP_EITHER_SELL_STRESS,STEEP_CREDIT_DD5_STRESS,STEEP_CMDTY_RET60_NEG10,BACKBONE_V2_ENTRY_SIGNAL,R3_RECOVERY,full_risk_state,steep_slow_growth_overlay_state
2010-06-21,STEEP,HOLD,0.3074606011120725,0.2600000000000007,-0.0007278224113298482,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-22,STEEP,HOLD,0.6287233434463954,0.2600000000000007,-0.0022087593083409685,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-23,STEEP,HOLD,0.5981904334687103,0.2600000000000007,-0.03802083741948448,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-24,STEEP,HOLD,1.0143797827373484,0.2600000000000007,-0.04258863971094007,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-25,STEEP,HOLD,0.8186713204062072,0.25,-0.027101553258738753,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-28,STEEP,HOLD,0.8759443817685152,0.1900000000000004,-0.05497386315068542,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-29,STEEP,HOLD,1.6159617020597496,0.1900000000000004,-0.0935376029176721,False,False,False,True,False,True,False,FULL_RISK,False
2010-06-30,STEEP,HOLD,1.6417615012159514,0.1900000000000004,-0.09241717646887337,False,False,False,True,False,True,False,FULL_RISK,False
2010-07-01,STEEP,HOLD,1.367511142675077,0.1900000000000004,-0.10756982649174596,False,False,False,True,True,True,False,FULL_RISK,False
2010-07-02,STEEP,HOLD,0.9481126966959195,0.10999999999999854,-0.1065433367591625,False,False,False,True,True,True,False,FULL_RISK,False
2010-07-06,STEEP,HOLD,0.8645439248436172,0.10999999999999854,-0.10395330700718897,False,False,False,True,True,True,False,FULL_RISK,False
2010-07-07,STEEP,HOLD,0.4411414215101193,0.10999999999999854,-0.08344027137155752,False,False,False,True,False,True,False,FULL_RISK,False
2010-07-08,STEEP,HOLD,0.2654208946196413,0.10999999999999854,-0.07282374376769096,False,False,False,True,False,True,False,FULL_RISK,False
2010-07-09,STEEP,HOLD,0.1491710671459212,0.09999999999999964,-0.08673718644436945,False,False,False,False,False,False,True,FULL_RISK,False
2010-07-12,STEEP,HOLD,0.05927331199978638,0.03000000000000025,-0.09399822607667152,False,False,False,False,False,False,False,NON_RISK,False
2010-07-13,STEEP,HOLD,0.07153558847393629,0.03000000000000025,-0.057770101266818474,False,False,False,False,False,False,False,NON_RISK,False
2010-07-14,STEEP,HOLD,0.11761195734748038,0.03000000000000025,-0.05762387826391646,False,False,False,False,False,False,False,NON_RISK,False
2010-07-15,STEEP,HOLD,0.15781653384305638,0.03000000000000025,-0.05935764537086696,False,False,False,False,False,False,False,NON_RISK,False
2010-07-16,STEEP,HOLD,0.32272458377107155,0.0,-0.06968515118220364,False,False,False,False,False,False,False,NON_RISK,False
2010-07-19,STEEP,HOLD,0.2789949819456108,-0.0600000000000005,-0.06890462373589512,False,False,False,False,False,False,True,NON_RISK,False
2010-07-20,STEEP,HOLD,-0.026974878039340792,-0.0600000000000005,-0.07435859104923692,False,False,False,False,False,False,False,NON_RISK,False
2010-07-21,STEEP,HOLD,0.22626886902471602,-0.0600000000000005,-0.07189575160824424,False,False,False,False,False,False,False,NON_RISK,False
2010-07-22,STEEP,HOLD,0.07527755424309754,-0.0600000000000005,-0.028679006060837398,False,False,False,False,False,False,False,NON_RISK,False
2010-07-23,STEEP,HOLD,-0.09923791872341442,-0.120000000000001,-0.04042258462293047,False,False,False,False,False,False,False,NON_RISK,False
2010-07-26,STEEP,HOLD,-0.2115345064588348,-0.11000000000000032,-0.04659633637627569,False,False,False,False,False,False,False,NON_RISK,False
2010-07-27,STEEP,HOLD,-0.14478456827321176,-0.11000000000000032,-0.06682057129359875,False,False,False,False,False,False,False,NON_RISK,False
2010-07-28,STEEP,HOLD,0.016144093341582125,-0.11000000000000032,-0.0756718666878331,False,False,False,False,False,False,False,NON_RISK,False
2010-07-29,STEEP,HOLD,0.0006489967140382396,-0.11000000000000032,-0.027708925296736187,False,False,False,False,False,False,False,NON_RISK,False
2010-07-30,STEEP,HOLD,-0.08999399836299773,-0.1999999999999993,0.009961868728215917,False,False,False,False,False,False,False,NON_RISK,False
2010-08-02,STEEP,HOLD,-0.30826138107994,-0.18999999999999861,0.07188234970568197,False,False,False,False,False,False,False,NON_RISK,False
2010-08-03,STEEP,HOLD,-0.21190020982198438,-0.18999999999999861,0.08791254111175228,False,False,False,False,False,False,False,NON_RISK,False
2010-08-04,STEEP,HOLD,-0.2725590399898087,-0.18999999999999861,0.0712273585029366,False,False,False,False,False,False,False,NON_RISK,False
2010-08-05,STEEP,HOLD,-0.2881938581491413,-0.18999999999999861,0.07293983340443155,False,False,False,False,False,False,False,NON_RISK,False
2010-08-06,STEEP,HOLD,-0.3414032069410524,-0.23000000000000043,0.04995384947728887,False,False,False,False,False,False,False,NON_RISK,False
2010-08-09,STEEP,HOLD,-0.2820830250896166,-0.23000000000000043,0.06578509977096814,False,False,False,False,False,False,False,NON_RISK,False
2010-08-10,STEEP,HOLD,-0.25001902617468263,-0.23000000000000043,0.08735868448098749,False,False,False,False,False,False,False,NON_RISK,False
2010-08-11,STEEP,HOLD,0.19617084731799647,-0.23000000000000043,0.06269270298047358,False,False,False,False,False,False,False,NON_RISK,False
2010-08-12,STEEP,HOLD,0.24029275822893933,-0.23000000000000043,0.04737921437403725,False,False,False,False,False,False,False,NON_RISK,False
2010-08-13,STEEP,HOLD,0.31094219132153855,-0.14999999999999947,0.05553248769382102,False,False,False,False,False,False,False,NON_RISK,False
2010-08-16,STEEP,HOLD,0.2829073441677323,-0.14999999999999947,0.06788196302440141,False,False,False,False,False,False,False,NON_RISK,False
2010-08-17,STEEP,HOLD,0.011218691161733617,-0.14999999999999947,0.091101694915255,False,False,False,False,False,False,False,NON_RISK,False
2010-08-18,STEEP,HOLD,0.044116302116358946,-0.14999999999999947,0.08227848101265911,False,False,False,False,False,False,False,NON_RISK,False
2010-08-19,STEEP,HOLD,0.31522273163960735,-0.14999999999999947,0.0944206008583699,False,False,False,False,False,False,False,NON_RISK,False
2010-08-20,STEEP,HOLD,0.16371684146290308,-0.11000000000000032,0.06079664570230703,False,False,False,False,False,False,False,NON_RISK,False
2010-08-23,STEEP,HOLD,0.18140891628005712,-0.11000000000000032,0.021341463414635164,False,False,False,False,False,False,False,NON_RISK,False
2010-08-24,STEEP,HOLD,0.44541150534610685,-0.11000000000000032,0.009193054136875434,False,False,False,False,False,False,False,NON_RISK,False
2010-08-25,STEEP,HOLD,0.31909866644772766,-0.11000000000000032,0.03186301215052656,False,False,False,False,False,False,False,NON_RISK,False
2010-08-26,STEEP,HOLD,0.4111926846269567,-0.11000000000000032,0.04037267080745455,False,False,False,False,False,False,False,NON_RISK,False
2010-08-27,STEEP,HOLD,-0.04681178582552581,0.019999999999999574,0.041140554393140016,False,False,False,False,False,False,False,NON_RISK,False
2010-08-30,STEEP,HOLD,0.37003354863835897,0.019999999999999574,0.07826546800634682,False,False,False,False,False,False,False,NON_RISK,False
2010-08-31,STEEP,HOLD,0.18056841281279282,0.019999999999999574,0.05052631578947464,False,False,False,False,False,False,False,NON_RISK,False
2010-09-01,STEEP,HOLD,-0.16513590520692156,0.019999999999999574,0.06842990453648023,False,False,False,False,False,False,False,NON_RISK,False
2010-09-02,STEEP,HOLD,-0.2829212515797412,0.019999999999999574,0.057613168724280905,False,False,False,False,False,False,True,NON_RISK,False
2010-09-03,STEEP,HOLD,-0.5860678434397014,0.07000000000000028,0.0467479674796758,False,False,False,False,False,False,False,NON_RISK,False
2010-09-07,STEEP,HOLD,-0.20289870326405327,0.07000000000000028,0.05684385984183549,False,False,False,False,False,False,False,NON_RISK,False
2010-09-08,STEEP,HOLD,-0.3014414869772143,0.07000000000000028,0.04550050556117391,False,False,False,False,False,False,False,NON_RISK,False
2010-09-09,STEEP,HOLD,-0.38234291099153056,0.07000000000000028,0.024699955378523875,False,False,False,False,False,False,False,NON_RISK,False
2010-09-10,STEEP,HOLD,-0.5249988778175562,0.040000000000000036,0.018536585365854785,False,False,False,False,False,False,False,NON_RISK,False
2010-09-13,STEEP,HOLD,-0.6629407888542961,-0.010000000000000675,0.036119836820571294,False,False,False,False,False,False,False,NON_RISK,False
2010-09-14,STEEP,HOLD,-0.6143230283935501,-0.010000000000000675,0.036088043436736994,False,False,False,False,False,False,False,NON_RISK,False
2010-09-15,STEEP,HOLD,-0.5328549890056773,-0.010000000000000675,0.033659515082253844,False,False,False,False,False,False,False,NON_RISK,False
2010-09-16,STEEP,HOLD,-0.6041268578471483,-0.010000000000000675,0.028944507087629745,False,False,False,False,False,False,False,NON_RISK,False
2010-09-17,STEEP,HOLD,-0.5653345777637775,-0.040000000000000036,0.0508474576271194,False,False,False,False,False,False,False,NON_RISK,False
2010-09-20,STEEP,HOLD,-0.6607086401111331,-0.019999999999998685,0.060817547357927104,False,False,False,False,False,False,False,NON_RISK,False
2010-09-21,STEEP,HOLD,-0.5278318148267275,-0.019999999999998685,0.027290448343080698,False,False,False,False,False,False,False,NON_RISK,False
2010-09-22,STEEP,HOLD,-0.5112990588097195,-0.019999999999998685,0.037475345167653495,False,False,False,False,False,False,False,NON_RISK,False
2010-09-23,STEEP,HOLD,-0.29202169827088637,-0.019999999999998685,0.06669374666165706,False,False,False,False,False,False,False,NON_RISK,False
2010-09-24,STEEP,HOLD,-0.6767948483795002,-0.049999999999998934,0.0823886886782017,False,False,False,False,False,False,False,NON_RISK,False
2010-09-27,STEEP,HOLD,-0.546519914148271,-0.08999999999999986,0.10144927536231974,False,False,False,False,False,False,False,NON_RISK,False
2010-09-28,STEEP,HOLD,-0.5502936746787446,-0.08999999999999986,0.10791664123535272,False,False,False,False,False,False,False,NON_RISK,False
2010-09-29,STEEP,HOLD,-0.4511120090585954,-0.08999999999999986,0.12278876170655684,False,False,False,False,False,False,False,NON_RISK,False
2010-09-30,STEEP,HOLD,-0.38808431965374984,-0.08999999999999986,0.11291963377416203,False,False,False,False,False,False,False,NON_RISK,False
2010-10-01,STEEP,HOLD,-0.621881641577122,-0.13999999999999968,0.10174596317288365,False,False,False,False,False,False,False,NON_RISK,False
2010-10-04,STEEP,HOLD,-0.4518894285512381,-0.13999999999999968,0.10130391173520681,False,False,False,False,False,False,False,NON_RISK,False
2010-10-05,STEEP,HOLD,-0.7995892661058136,-0.13999999999999968,0.12664640324214904,False,False,False,False,False,False,False,NON_RISK,False
2010-10-06,STEEP,HOLD,-0.8601694777390693,-0.13999999999999968,0.10813492063492203,False,False,False,False,False,False,False,NON_RISK,False
2010-10-07,STEEP,HOLD,-0.8608251951830281,-0.13999999999999968,0.0964214711729634,False,False,False,False,False,False,False,NON_RISK,False
2010-10-08,STEEP,HOLD,-1.0434688825705858,-0.13999999999999968,0.11259521759030044,False,False,False,False,False,False,False,NON_RISK,False
2010-10-11,STEEP,HOLD,-1.3954397061682362,-0.13999999999999968,0.12332647749856207,False,False,False,False,False,False,False,NON_RISK,False
2010-10-12,STEEP,HOLD,-1.4146303371399354,-0.13999999999999968,0.1192842942345933,False,False,False,False,False,False,False,NON_RISK,False
2010-10-13,STEEP,HOLD,-1.400446517638488,-0.13999999999999968,0.1214215202369211,False,False,False,False,False,False,False,NON_RISK,False
2010-10-14,STEEP,HOLD,-1.2522147300918471,-0.13999999999999968,0.12574552683896711,False,False,False,False,False,False,False,NON_RISK,False
2010-10-15,STEEP,HOLD,-1.405261012048192,-0.1200000000000001,0.07930367504835689,False,False,False,False,False,False,False,NON_RISK,False
2010-10-18,STEEP,HOLD,-1.3847364969646916,-0.1200000000000001,0.10465116279069875,False,False,False,False,False,False,False,NON_RISK,False
2010-10-19,STEEP,HOLD,-1.0913586173437164,-0.1200000000000001,0.06879844961240433,False,False,False,False,False,False,False,NON_RISK,False
2010-10-20,STEEP,HOLD,-1.2483861535175822,-0.1200000000000001,0.11100196463654344,False,False,False,False,False,False,False,NON_RISK,False
2010-10-21,STEEP,HOLD,-1.346401668588998,-0.1200000000000001,0.09282907662082618,False,False,False,False,False,False,False,NON_RISK,False
2010-10-22,STEEP,HOLD,-1.4230256389423195,-0.0600000000000005,0.0855212119555393,False,False,False,False,False,False,False,NON_RISK,False
2010-10-25,STEEP,HOLD,-1.1996709878456184,-0.0600000000000005,0.07736389684813871,False,False,False,False,False,False,False,NON_RISK,False
2010-10-26,STEEP,HOLD,-1.1101104555911996,-0.0600000000000005,0.05204460966542834,False,False,False,False,False,False,False,NON_RISK,False
2010-10-27,STEEP,HOLD,-1.015210139318071,-0.0600000000000005,0.04155124653739728,False,False,False,False,False,False,False,NON_RISK,False
2010-10-28,STEEP,HOLD,-0.965616653797233,-0.0600000000000005,0.04235727440147419,False,False,False,False,False,False,False,NON_RISK,False
2010-10-29,STEEP,HOLD,-0.8879250486873539,-0.03000000000000025,0.04059040590406027,False,False,False,False,False,False,False,NON_RISK,False
2010-11-01,STEEP,HOLD,-0.7544786131843355,-0.03000000000000025,0.07035647279549839,False,False,False,False,False,False,False,NON_RISK,False
2010-11-02,STEEP,HOLD,-0.7956889817859938,-0.03000000000000025,0.07276119402985204,False,False,False,False,False,False,False,NON_RISK,False
2010-11-03,STEEP,HOLD,-1.1742129738984586,-0.03000000000000025,0.09073724007561546,False,False,False,False,False,False,False,NON_RISK,False
2010-11-04,STEEP,HOLD,-1.355762727319555,-0.03000000000000025,0.14313346228239965,False,False,False,False,False,False,False,NON_RISK,False
2010-11-05,STEEP,HOLD,-1.3860176676320852,0.009999999999999787,0.16279072553080853,False,False,False,False,False,False,False,NON_RISK,False
2010-11-08,STEEP,HOLD,-1.364426345941987,0.009999999999999787,0.16963319486534179,False,False,False,False,False,False,False,NON_RISK,False
2010-11-09,STEEP,HOLD,-1.2481799246182363,0.009999999999999787,0.1781887274131777,False,False,False,False,False,False,False,NON_RISK,False
2010-11-10,STEEP,HOLD,-1.3938743457588012,0.009999999999999787,0.16446604312045054,False,False,False,False,False,False,False,NON_RISK,False
2010-11-11,STEEP,HOLD,-1.363285030631323,0.009999999999999787,0.16374269005848086,False,False,False,False,False,False,False,NON_RISK,False
2010-11-12,STEEP,HOLD,-0.8995341877325865,0.02999999999999936,0.1303921568627464,False,False,False,False,False,False,False,NON_RISK,False
2010-11-15,STEEP,HOLD,-0.9893556235310328,0.02999999999999936,0.14466405574512242,False,False,False,False,False,False,False,NON_RISK,False
2010-11-16,STEEP,HOLD,-0.4044807323486977,0.02999999999999936,0.12437810945273742,False,False,False,False,False,False,False,NON_RISK,False
2010-11-17,STEEP,HOLD,-0.5906336287430376,0.02999999999999936,0.13157894736842213,False,False,False,False,False,False,False,NON_RISK,False
2010-11-18,STEEP,HOLD,-1.3312781120531687,0.02999999999999936,0.14866222689423192,False,False,False,False,False,False,True,NON_RISK,False
2010-11-19,STEEP,HOLD,-1.4863020776953861,0.0,0.12437810945273742,False,False,False,False,False,False,False,NON_RISK,False
2010-11-22,STEEP,HOLD,-1.3798817808829273,0.0,0.1052425401178998,False,False,False,False,False,False,False,NON_RISK,False
2010-11-23,STEEP,HOLD,-0.8053823496681016,0.0,0.10348209906817174,False,False,False,False,False,False,False,NON_RISK,False
2010-11-24,STEEP,HOLD,-1.0971947713081416,0.0,0.1543086172344701,False,False,False,False,False,False,True,NON_RISK,False
2010-11-26,STEEP,HOLD,-0.35360117494547216,0.0,0.13261296660117994,False,False,False,False,False,False,False,NON_RISK,False
2010-11-29,STEEP,HOLD,-0.5393174983640833,0.019999999999999574,0.13229571984435884,False,False,False,False,False,False,False,NON_RISK,False
2010-11-30,STEEP,HOLD,0.06951201910459304,0.019999999999999574,0.1184466019417485,False,False,False,False,False,False,False,NON_RISK,False
2010-12-01,STEEP,HOLD,-0.5704242460124826,0.019999999999999574,0.1526213118173554,False,False,False,False,False,False,True,NON_RISK,False
2010-12-02,STEEP,HOLD,-1.1494474632693399,0.019999999999999574,0.1632495636635649,False,False,False,False,False,False,False,NON_RISK,False
2010-12-03,STEEP,HOLD,-1.5380363394276062,0.019999999999999574,0.17967083793411276,False,False,False,False,False,False,False,NON_RISK,False
2010-12-06,STEEP,HOLD,-1.505143383545091,0.009999999999999787,0.17001915708812376,False,False,False,False,False,False,False,NON_RISK,False
2010-12-07,STEEP,HOLD,-1.484744210560151,0.009999999999999787,0.14596126594237235,False,False,False,False,False,False,False,NON_RISK,False
2010-12-08,STEEP,HOLD,-1.5289167645734811,0.009999999999999787,0.14848019929470335,False,False,False,False,False,False,False,NON_RISK,False
2010-12-09,STEEP,HOLD,-1.6379799318701367,0.009999999999999787,0.14918588786795262,False,False,False,False,False,False,False,NON_RISK,False
2010-12-10,STEEP,HOLD,-1.5049700992527875,0.019999999999999574,0.1534571951340551,False,False,False,False,False,False,False,NON_RISK,False
2010-12-13,STEEP,HOLD,-1.4946127474572886,0.009999999999999787,0.16034155597723077,False,False,False,False,False,False,False,NON_RISK,False
2010-12-14,STEEP,HOLD,-1.4607204765127781,0.009999999999999787,0.14548876769560715,False,False,False,False,False,False,False,NON_RISK,False
2010-12-15,STEEP,HOLD,-1.3453412245420215,0.009999999999999787,0.1565085018382364,False,False,False,False,False,False,False,NON_RISK,False
2010-12-16,STEEP,HOLD,-1.4876659570339228,0.009999999999999787,0.15446768060836602,False,False,False,False,False,False,False,NON_RISK,False
2010-12-17,STEEP,HOLD,-1.8925894550921807,0.04999999999999982,0.15925500921501023,False,False,False,False,False,False,False,NON_RISK,False
2010-12-20,STEEP,HOLD,-1.8430755422256133,0.04999999999999982,0.15485316233901592,False,False,False,False,False,False,False,NON_RISK,False
2010-12-21,STEEP,HOLD,-1.8439064774245177,0.04999999999999982,0.16672934625381908,False,False,False,False,False,False,False,NON_RISK,False
2010-12-22,STEEP,HOLD,-2.1782144123802007,0.04999999999999982,0.17525388180963009,False,False,False,False,False,False,False,NON_RISK,False
2010-12-23,STEEP,HOLD,-1.8238220971636008,0.04999999999999982,0.16404077849861065,False,False,False,False,False,False,False,NON_RISK,False
2010-12-27,STEEP,HOLD,-1.3899713736561947,0.04999999999999982,0.14808043875685617,False,False,False,False,False,False,False,NON_RISK,False
2010-12-28,STEEP,HOLD,-1.4180408708293801,0.04999999999999982,0.14981785063752362,False,False,False,False,False,False,False,NON_RISK,False
2010-12-29,STEEP,HOLD,-1.4739571564921963,0.04999999999999982,0.14708561020036504,False,False,False,False,False,False,False,NON_RISK,False
2010-12-30,STEEP,HOLD,-1.3659541260184116,0.04999999999999982,0.11960431654676351,False,False,False,False,False,False,False,NON_RISK,False
2010-12-31,STEEP,HOLD,-1.264578495075185,0.040000000000000036,0.13518352730528282,False,False,False,False,False,False,False,NON_RISK,False
2011-01-03,STEEP,HOLD,-1.2904750237043698,0.040000000000000036,0.15367180417044501,False,False,False,False,False,False,False,NON_RISK,False
2011-01-04,STEEP,HOLD,-1.3464788263752039,0.040000000000000036,0.10982658959537672,False,False,False,False,False,False,False,NON_RISK,False
2011-01-05,STEEP,HOLD,-1.4485590548061273,0.040000000000000036,0.11856127886323375,False,False,False,False,False,False,False,NON_RISK,False
2011-01-06,STEEP,HOLD,-1.298587178417585,0.040000000000000036,0.10035523978685723,False,False,False,False,False,False,False,NON_RISK,False
2011-01-07,STEEP,HOLD,-1.3634526840000256,0.03000000000000025,0.08565145143320962,False,False,False,False,False,False,False,NON_RISK,False
2011-01-10,STEEP,HOLD,-1.2075447749558166,0.020000000000000462,0.10110375275938299,False,False,False,False,False,False,False,NON_RISK,False
2011-01-11,STEEP,HOLD,-1.4074972043278002,0.020000000000000462,0.1353046594982088,False,False,False,False,False,False,False,NON_RISK,False
2011-01-12,STEEP,HOLD,-1.5986804146146252,0.020000000000000462,0.12087723581414567,False,False,False,False,False,False,False,NON_RISK,False
2011-01-13,STEEP,HOLD,-1.516715131450014,0.020000000000000462,0.15475970187840082,False,False,False,False,False,False,False,NON_RISK,False
2011-01-14,STEEP,HOLD,-1.7909030445059857,8.881784197001252e-16,0.13156502990992602,False,False,False,False,False,False,False,NON_RISK,False
2011-01-18,STEEP,HOLD,-1.6207123604815905,-0.03999999999999915,0.1582022471910125,False,False,False,False,False,False,False,NON_RISK,False
2011-01-19,STEEP,HOLD,-1.1205872608436436,-0.03999999999999915,0.14396232254025332,False,False,False,False,False,False,False,NON_RISK,False
2011-01-20,STEEP,HOLD,-0.8783752196377993,-0.03999999999999915,0.12765957446808618,False,False,False,False,False,False,False,NON_RISK,False
2011-01-21,STEEP,HOLD,-0.7070914937018629,-0.04999999999999982,0.1289752650176692,False,False,False,False,False,False,False,NON_RISK,False
2011-01-24,STEEP,HOLD,-0.9652801442135609,-0.04999999999999982,0.12234042553191604,False,False,False,False,False,False,False,NON_RISK,False
2011-01-25,STEEP,HOLD,-0.9698338210844871,-0.04999999999999982,0.10159010600706875,False,False,False,False,False,False,False,NON_RISK,False
2011-01-26,STEEP,HOLD,-1.2635080950031867,-0.04999999999999982,0.12677304964539182,False,False,False,False,False,False,False,NON_RISK,False
2011-01-27,STEEP,HOLD,-1.399452250833861,-0.04999999999999982,0.10429447852760898,False,False,False,False,False,False,False,NON_RISK,False
2011-01-28,STEEP,HOLD,-0.1172317265717635,-0.07999999999999918,0.11739130434782763,False,False,False,False,False,False,False,NON_RISK,False
2011-01-31,STEEP,HOLD,-0.2774502130141038,-0.0699999999999994,0.13604852686308644,False,False,False,False,False,False,True,NON_RISK,False
2011-02-01,STEEP,HOLD,-0.8888098309164355,-0.0699999999999994,0.10744500846023852,False,False,False,False,False,False,False,NON_RISK,False
2011-02-02,STEEP,HOLD,-0.9845894161209071,-0.0699999999999994,0.11350210970464292,False,False,False,False,False,False,False,NON_RISK,False
2011-02-03,STEEP,HOLD,-1.1758329947415431,-0.0699999999999994,0.102236399100331,False,False,False,False,False,False,False,NON_RISK,False
2011-02-04,STEEP,HOLD,-1.4173059518859097,-0.11000000000000032,0.0879396984924643,False,False,False,False,False,False,False,NON_RISK,False
2011-02-07,STEEP,HOLD,-1.2773304212267056,-0.10000000000000053,0.07178587113002766,False,False,False,False,False,False,False,NON_RISK,False
2011-02-08,STEEP,HOLD,-1.416167580190798,-0.10000000000000053,0.08073703887275152,False,False,False,False,False,False,False,NON_RISK,False
2011-02-09,STEEP,HOLD,-1.3837795757739975,-0.10000000000000053,0.12575888985256078,False,False,False,False,False,False,False,NON_RISK,False
2011-02-10,STEEP,HOLD,-1.2921589727750553,-0.10000000000000053,0.11576309803150253,False,False,False,False,False,False,False,NON_RISK,False
2011-02-11,STEEP,HOLD,-1.417515323649151,-0.14000000000000057,0.1347788042726794,False,False,False,False,False,False,False,NON_RISK,False
2011-02-14,STEEP,HOLD,-1.325028105566303,-0.120000000000001,0.15250447227191644,False,False,False,False,False,False,False,NON_RISK,False
2011-02-15,STEEP,HOLD,-1.1677815023297549,-0.120000000000001,0.12071802570189605,False,False,False,False,False,False,False,NON_RISK,False
2011-02-16,STEEP,HOLD,-1.0381690500311738,-0.120000000000001,0.1584070796460204,False,False,False,False,False,False,False,NON_RISK,False
2011-02-17,STEEP,HOLD,-1.0751209720235329,-0.120000000000001,0.164601769911507,False,False,False,False,False,False,False,NON_RISK,False
2011-02-18,STEEP,HOLD,-1.1427876353957884,-0.15999999999999925,0.16977777777778025,False,False,False,False,False,False,False,NON_RISK,False
2011-02-22,STEEP,HOLD,0.6610569928712998,-0.15999999999999925,0.1623263888888915,False,False,False,False,False,False,False,NON_RISK,False
2011-02-23,STEEP,HOLD,1.2337318187008746,-0.15999999999999925,0.18837810162348467,False,False,False,False,False,False,False,NON_RISK,False
2011-02-24,STEEP,HOLD,0.9070475290777762,-0.15999999999999925,0.1675257731958788,False,False,False,False,False,False,False,NON_RISK,False
2011-02-25,STEEP,HOLD,0.022761957248641523,-0.16000000000000014,0.19965277777778012,False,False,False,False,False,False,True,NON_RISK,False
2011-02-28,STEEP,HOLD,-0.334018083341022,-0.13000000000000078,0.16576824201674545,False,False,False,False,False,False,False,NON_RISK,False
2011-03-01,STEEP,HOLD,0.8351513046445385,-0.13000000000000078,0.1681077011668557,False,False,False,False,False,False,False,NON_RISK,False
2011-03-02,STEEP,HOLD,0.7136083141766363,-0.13000000000000078,0.1669128741909458,False,False,False,False,False,False,False,NON_RISK,False
2011-03-03,STEEP,HOLD,-0.20316149317789076,-0.13000000000000078,0.16577977896029683,False,False,False,False,False,False,True,NON_RISK,False
2011-03-04,STEEP,HOLD,0.00949065390963757,-0.11000000000000032,0.18631492168178276,False,False,False,False,False,False,False,NON_RISK,False
2011-03-07,STEEP,HOLD,0.7297185438926308,-0.0699999999999994,0.18024168458041512,False,False,False,False,False,False,False,NON_RISK,False
2011-03-08,STEEP,HOLD,0.3646192571382765,-0.0699999999999994,0.1738056013179592,False,False,False,False,False,False,True,NON_RISK,False
2011-03-09,STEEP,HOLD,0.5536220006133028,-0.0699999999999994,0.17885501525374137,False,False,False,False,False,False,False,NON_RISK,False
2011-03-10,STEEP,HOLD,1.3081149216819743,-0.0699999999999994,0.15126737530662537,False,False,False,False,False,False,False,NON_RISK,False
2011-03-11,STEEP,HOLD,0.4985021522604883,-0.0699999999999994,0.1421069447268315,False,False,False,False,False,False,False,NON_RISK,False
2011-03-14,STEEP,HOLD,0.9877814990151814,-0.02999999999999936,0.14031637177890266,False,False,False,False,False,False,False,NON_RISK,False
2011-03-15,STEEP,HOLD,2.410244687477194,-0.02999999999999936,0.10317006902274839,False,False,False,False,False,False,False,NON_RISK,False
2011-03-16,STEEP,HOLD,4.3806601065078175,-0.02999999999999936,0.1098360655737729,False,False,False,False,False,False,False,NON_RISK,False
2011-03-17,STEEP,HOLD,2.9810881554928494,-0.02999999999999936,0.1344129554655895,False,False,False,False,False,False,False,NON_RISK,False
2011-03-18,STEEP,HOLD,2.160503698724725,-0.02999999999999936,0.1309811280716604,False,False,False,False,False,False,False,NON_RISK,False
2011-03-21,STEEP,HOLD,0.6241116741861714,0.019999999999999574,0.1339200195312522,False,False,False,False,False,False,False,NON_RISK,False
2011-03-22,STEEP,HOLD,0.4770960691152295,0.019999999999999574,0.13853503184713634,False,False,False,False,False,False,False,NON_RISK,False
2011-03-23,STEEP,HOLD,0.06569933793820412,0.019999999999999574,0.14092356687898344,False,False,False,False,False,False,False,NON_RISK,False
2011-03-24,STEEP,HOLD,-0.4111384447495563,0.019999999999999574,0.14059405940594316,False,False,False,False,False,False,True,NON_RISK,False
2011-03-25,STEEP,HOLD,-0.435850417015249,0.010000000000000675,0.1409289400555802,False,False,False,False,False,False,False,NON_RISK,False
2011-03-28,STEEP,HOLD,0.2285372926847006,0.010000000000000675,0.13975903614458107,False,False,False,False,False,False,False,NON_RISK,False
2011-03-29,STEEP,HOLD,-0.31209690789928335,0.010000000000000675,0.12460567823344104,False,False,False,False,False,False,False,NON_RISK,False
2011-03-30,STEEP,HOLD,-0.4952077860355045,0.010000000000000675,0.11669941060903999,False,False,False,False,False,False,False,NON_RISK,False
2011-03-31,STEEP,HOLD,-0.4722757418007794,0.010000000000000675,0.1650641025641051,False,False,False,False,False,False,False,NON_RISK,False
2011-04-01,STEEP,HOLD,-0.6136934755961898,-0.010000000000000675,0.1591901548233452,False,False,False,False,False,False,False,NON_RISK,False
2011-04-04,STEEP,HOLD,-0.5642806247730694,-0.010000000000000675,0.1922517765713303,False,False,False,False,False,False,False,NON_RISK,False
2011-04-05,STEEP,HOLD,-0.665028205550435,-0.010000000000000675,0.19922155310489198,False,False,False,False,False,False,False,NON_RISK,False
2011-04-06,STEEP,HOLD,-0.8045058475133195,-0.010000000000000675,0.1900561347233385,False,False,False,False,False,False,False,NON_RISK,False
