date,spy_price,SPY_return,GOLD_return,IEF_return,DBC_return,DBB_return,DBA_return,DGS10,DGS1,DTB3,VIX_LEVEL,WAAA,WBAA,oil_price,oil_ma_252d,oil_price_to_ma,oil_level_regime,oil_level_reason,GS10,GS1,TERM_SPREAD_10Y_1Y,CREDIT_SPREAD_BAA_AAA,D_CREDIT_SPREAD_20D,D_CREDIT_SPREAD_15D,CASH_return,daily_rf,spy_drawdown_from_previous_high,SPY_MA20,SPY_MA50,SPY_CROSS_ABOVE_MA20,SPY_above_MA20,SPY_above_MA50,VIX_ZSCORE_120D,CREDIT_LEVEL_Z_252D,DBC_price,DBC_RET60,DBC_RET20,macro_regime_raw,macro_regime_confirmed,monthly_either_state,refined_regime_confirmed,final_regime_confirmed,flat_refined_state,steep_rate_regime_confirmed,trigger_lock_full_risk_state,trigger_lock_active_locks,trigger_lock_anchor_state,trigger_lock_locks_added_today,trigger_lock_locks_unlocked_today,trigger_lock_entry_signal,trigger_lock_exit_signal,final_allocation_state,trigger_lock_vix_entry_condition,trigger_lock_credit_entry_condition,trigger_lock_cmdty_entry_condition,REGIME_ONLY_REFERENCE_return,REGIME_ONLY_REFERENCE_nav,REGIME_ONLY_REFERENCE_drawdown,REGIME_ONLY_REFERENCE_turnover,REGIME_ONLY_REFERENCE_transaction_cost,REGIME_ONLY_REFERENCE_weight_SPY,REGIME_ONLY_REFERENCE_weight_GOLD,REGIME_ONLY_REFERENCE_weight_IEF,REGIME_ONLY_REFERENCE_weight_DBC,REGIME_ONLY_REFERENCE_weight_DBB,REGIME_ONLY_REFERENCE_weight_DBA,REGIME_ONLY_REFERENCE_weight_CASH,FINAL_REGIME_HEDGE_TRIGGER_LOCK_return,FINAL_REGIME_HEDGE_TRIGGER_LOCK_nav,FINAL_REGIME_HEDGE_TRIGGER_LOCK_drawdown,FINAL_REGIME_HEDGE_TRIGGER_LOCK_turnover,FINAL_REGIME_HEDGE_TRIGGER_LOCK_transaction_cost,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_SPY,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_GOLD,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_IEF,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBC,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBB,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_DBA,FINAL_REGIME_HEDGE_TRIGGER_LOCK_weight_CASH,SPY_BUY_HOLD_return,SPY_BUY_HOLD_nav,SPY_BUY_HOLD_drawdown,SPY_BUY_HOLD_turnover,SPY_BUY_HOLD_transaction_cost,SPY_BUY_HOLD_weight_SPY,SPY_BUY_HOLD_weight_GOLD,SPY_BUY_HOLD_weight_IEF,SPY_BUY_HOLD_weight_DBC,SPY_BUY_HOLD_weight_DBB,SPY_BUY_HOLD_weight_DBA,SPY_BUY_HOLD_weight_CASH,SPY_CASH_TIMING_return,SPY_CASH_TIMING_nav,SPY_CASH_TIMING_drawdown,SPY_CASH_TIMING_turnover,SPY_CASH_TIMING_transaction_cost,SPY_CASH_TIMING_weight_SPY,SPY_CASH_TIMING_weight_GOLD,SPY_CASH_TIMING_weight_IEF,SPY_CASH_TIMING_weight_DBC,SPY_CASH_TIMING_weight_DBB,SPY_CASH_TIMING_weight_DBA,SPY_CASH_TIMING_weight_CASH,recovery_flat_low_active,full_risk_state,final_state
2019-05-01,262.87255859375,-0.0075167247644498,-0.0066006224629273,-0.0004547141757037,-0.003107519295604,-0.0223564804022796,0.0012453373326295,2.52,2.39,2.38,14.8,3.68,4.63,63.59999847412109,62.80178572639586,0.012710032660579795,OIL_LEVEL_MID,STAY_MID,2.52,2.39,0.1299999999999999,0.9499999999999997,-0.10999999999999988,-0.08000000000000052,9.334243169467626e-05,9.334243169467626e-05,-0.007516724764449867,261.4704818725586,255.62853973388673,False,True,True,-0.6134861681643969,-0.3101812951790482,0.7394884913037226,0.023612034044685704,-0.003107519295603378,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.006998995168336638,4.373084264682486,-0.03059552031970214,0.09915816690300572,4.957908345150286e-05,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.006998995168336638,11.11366689813978,-0.013098915098961217,0.09915816690300572,4.957908345150286e-05,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0075167247644498,2.6662845883058823,-0.007516724764449756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0075167247644498,3.8977238337624702,-0.007516724764449756,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-02,262.3051452636719,-0.002158511078956,-0.003820590354177,-0.0028393553167777,-0.0112220390586247,-0.0006181317622613,0.002487576793011,2.55,2.41,2.41,14.42,3.76,4.67,61.810001373291016,62.78019843025813,-0.015453870507352696,OIL_LEVEL_MID,STAY_MID,2.55,2.41,0.13999999999999968,0.9100000000000001,-0.1499999999999999,-0.13000000000000034,9.450517207554299e-05,9.450517207554299e-05,-0.00965901090972443,261.684880065918,255.88061096191407,False,True,True,-0.6856737111418698,-0.6587784010444745,0.7311899225709088,0.016666576249353193,-0.015518308604243192,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.003187776039201558,4.359143851446122,-0.03368576469232165,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.003187776039201558,11.078239017094223,-0.016244934730470728,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.002158511078956,2.660529383482374,-0.00965901090972432,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002158511078956,3.889310553684583,-0.009659010909724208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-03,264.8725891113281,0.0097880041395124,0.0059196187262005,0.0013288852448587,0.0006305730695237,0.004329107825332,-0.0055831592469006,2.54,2.41,2.38,12.87,3.73,4.65,61.93999862670898,62.75642858232771,-0.01300950315468774,OIL_LEVEL_MID,STAY_MID,2.54,2.41,0.1299999999999999,0.9200000000000004,-0.10999999999999988,-0.10999999999999943,9.334243169467626e-05,9.334243169467626e-05,0.0,261.99342193603513,256.20178863525393,False,True,True,-1.0126260787271915,-0.5789302879475908,0.7316509912447892,0.016005189962984723,-0.015508749014840228,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.00739245440972135,4.391368623633354,-0.026542330762345023,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.00739245440972135,11.160134393968088,-0.008972570260133317,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0097880041395124,2.686570656101194,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097880041395124,3.927379141483897,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-06,263.782470703125,-0.0041156331497365,0.0013261171213541,0.0025597905026597,0.0031505978178842,0.0030788212158032,-0.0099812753933304,2.51,2.39,2.39,15.44,3.72,4.65,62.25,62.73190477159288,-0.007681972567985862,OIL_LEVEL_MID,STAY_MID,2.51,2.39,0.11999999999999966,0.9300000000000002,-0.11999999999999966,-0.06999999999999984,9.37300495240656e-05,9.37300495240656e-05,-0.004115633149736508,262.1848480224609,256.47031158447265,False,True,True,-0.4528003533441108,-0.49951451070271863,0.7339561292612579,0.029088476886674153,-0.015460793714586862,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.0007457560566624776,4.388093733885242,-0.027268292715083575,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0007457560566624776,11.151811656150619,-0.009711634968180505,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0041156331497365,2.6755137168498346,-0.004115633149736508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0041156331497365,3.9112154896976223,-0.004115633149736508,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-07,259.37744140625,-0.0166994769786377,0.0033109968873634,0.0034049926717654,-0.012562810906907,-0.0153467862596783,-0.0037806713961658,2.45,2.37,2.38,19.32,3.7,4.62,61.400001525878906,62.698888899788024,-0.020716274190841544,OIL_LEVEL_MID,STAY_MID,2.45,2.37,0.08000000000000007,0.9199999999999999,-0.12000000000000055,-0.10000000000000009,9.334243169467626e-05,9.334243169467626e-05,-0.020746381207337627,262.1461151123047,256.6439181518555,False,False,True,0.38399516454282245,-0.5930004733990357,0.7247355771953833,0.014848241602253065,-0.031423335605965996,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.004307721726502796,4.369191047169854,-0.03145855022461297,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.004307721726502796,11.103772754789551,-0.013977521673731008,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0166994769786377,2.6308340371292713,-0.020746381207337627,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0166994769786377,3.8459002366689257,-0.02074638120733774,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-08,259.01708984375,-0.0013892941519751,-0.0024750055657883,-0.0018853942769552,0.0012722359717212,-0.0118454558022491,-0.0082226224214608,2.49,2.37,2.38,19.4,3.7,4.66,62.119998931884766,62.66472221556164,-0.00869266254469414,OIL_LEVEL_MID,STAY_MID,2.49,2.37,0.1200000000000001,0.96,-0.07000000000000028,-0.029999999999999805,9.334243169467626e-05,9.334243169467626e-05,-0.02210685253322686,262.1560256958008,256.8139031982422,False,False,True,0.40360825715860554,-0.25122700652754704,0.7256576118666774,0.022077857844877924,-0.028395108911728806,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.002061635557007062,4.3601833675516515,-0.033455329715905036,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.002061635557007062,11.08088082206135,-0.0160103406750568,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0013892941519751,2.627179034786671,-0.02210685253322664,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013892941519751,3.840557149961042,-0.02210685253322686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-09,258.2332763671875,-0.0030261071848013,0.0023984226064803,0.0026437214698284,-0.005082548523018,-0.0006309298537038,-0.0031888640451536,2.45,2.36,2.38,19.1,3.73,4.66,61.70000076293945,62.63551587907095,-0.014935857125175978,OIL_LEVEL_MID,STAY_MID,2.45,2.36,0.0900000000000003,0.9300000000000002,-0.11000000000000032,-0.0699999999999994,9.334243169467626e-05,9.334243169467626e-05,-0.025066062012744084,262.08260345458984,256.97036712646485,False,False,True,0.34050385979794706,-0.5193618973264997,0.7219694218432676,0.010974790396839795,-0.041615682422867506,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.00033310589438947176,4.3616357703320014,-0.03313336798904276,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.00033310589438947176,11.084571928778205,-0.015682567919517387,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0030261071848013,2.6192289094337435,-0.02506606201274386,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030261071848013,3.8289352123759044,-0.025066062012744084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-10,259.530517578125,0.005023524578966,0.0018977175142322,-0.0006593785249244,0.0019156656294527,0.0037879690649909,-0.0025591961595764,2.47,2.36,2.38,16.04,3.72,4.67,61.65999984741211,62.59789683326842,-0.014982883344378695,OIL_LEVEL_MID,STAY_MID,2.47,2.36,0.11000000000000032,0.9499999999999997,-0.08000000000000007,-0.05000000000000071,9.334243169467626e-05,9.334243169467626e-05,-0.020168457412396923,262.07765197753906,257.1621044921875,False,False,True,-0.3144740944689068,-0.3497920029929571,0.7233524738502086,0.00706038972911216,-0.03505538252143925,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.0030878264855096994,4.375103744783779,-0.030147851594763853,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0030878264855096994,11.118799163560423,-0.012643166482590451,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.005023524578966,2.632386670238222,-0.020168457412396812,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005023524578966,3.8481699625265433,-0.020168457412396923,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-13,253.0084686279297,-0.0251301812636812,0.0102116269509446,0.0049945673395241,-0.0050986743233839,-0.0157232872565153,-0.0025656920383771,2.4,2.32,2.36,20.55,3.71,4.65,61.040000915527344,62.55694445352706,-0.024249003068342656,OIL_LEVEL_MID,STAY_MID,2.4,2.32,0.08000000000000007,0.9400000000000004,-0.05999999999999961,-0.040000000000000036,9.256708289151483e-05,9.256708289151483e-05,-0.0447918016854959,261.6587623596191,257.19218688964844,False,False,False,0.664508940848225,-0.4439535882401357,0.7196643351650324,-0.0006400479073483956,-0.04291837552597089,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.003244290879664361,4.360909635606991,-0.03329433407445781,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.003244290879664361,11.082726544841265,-0.015846439252545252,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0251301812636812,2.5662343160590377,-0.04479180168549546,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0251301812636812,3.751464753834798,-0.04479180168549568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-14,255.2965850830078,0.0090436358414665,-0.0017119025646633,-0.0009378822763477,0.013452753251743,0.0070287036790877,0.0167202846088798,2.42,2.32,2.36,18.06,3.71,4.66,61.77999877929688,62.521547635396324,-0.011860692579523047,OIL_LEVEL_MID,STAY_MID,2.42,2.32,0.10000000000000009,0.9500000000000002,-0.06999999999999984,-0.029999999999999805,9.256708289151483e-05,9.256708289151483e-05,-0.03615324658715602,261.36283721923826,257.2863293457031,False,False,False,0.12369258980113843,-0.36211269984795336,0.7293458018900872,-0.005656832499956965,-0.0282555764047977,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.002383123930244462,4.37130222371724,-0.030990554668487658,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.002383123930244462,11.109138055682632,-0.01350107935089262,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0090436358414665,2.5894424046973503,-0.03615324658715591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090436358414665,3.7853916349405767,-0.03615324658715602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-15,256.7919311523437,0.0058572897434161,-0.0005716127335255,0.0031909816554911,0.0088496403698572,0.0101523821238831,0.0018974748427842,2.37,2.3,2.37,16.44,3.69,4.63,62.02000045776367,62.4860714503697,-0.007458798125534405,OIL_LEVEL_MID,STAY_MID,2.37,2.3,0.07000000000000028,0.94,-0.04999999999999982,-0.040000000000000036,9.295477615278713e-05,9.295477615278713e-05,-0.03050771688416598,261.13312072753905,257.41719482421877,False,False,False,-0.2218961408727981,-0.45721040551368636,0.7358002499420797,0.0006269451094220724,-0.01602950784940116,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.0018761053612980907,4.379503247255011,-0.02917259085295265,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0018761053612980907,11.129979969148298,-0.011650303436948173,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0058572897434161,2.604609519135551,-0.03050771688416587,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058572897434161,3.8075637705387275,-0.03050771688416598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-16,259.17022705078125,0.0092615678684491,-0.0071901075072019,-0.0019644231257857,0.0056390404316706,0.0018843243738257,0.014520218251294,2.4,2.33,2.35,15.29,3.68,4.64,62.869998931884766,62.4525793923272,0.0066837838183646525,OIL_LEVEL_MID,STAY_MID,2.4,2.33,0.06999999999999984,0.9599999999999995,-0.040000000000000036,-0.03000000000000025,9.217935190308779e-05,9.217935190308779e-05,-0.021528698306151006,261.05429992675784,257.6259408569336,False,False,True,-0.4609205894049041,-0.28483020382067836,0.7399494573011365,0.0031249295324933257,-0.006806984037424635,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.000926353522509056,4.375446278995076,-0.030071920243164407,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.000926353522509056,11.119669672998423,-0.012565864659830006,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0092615678684491,2.6287322869678333,-0.021528698306150895,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092615678684491,3.84282778081302,-0.021528698306151117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-17,257.49462890625,-0.0064652416429104,-0.0070776116799619,0.0004688092793161,-0.0093457230665394,-0.0125391281355816,-0.0093341495622446,2.39,2.33,2.34,15.96,3.68,4.63,62.7599983215332,62.41793653700087,0.005480184118703768,OIL_LEVEL_MID,STAY_MID,2.39,2.33,0.06000000000000005,0.9499999999999997,-0.05000000000000071,0.0,9.179158318017855e-05,9.179158318017855e-05,-0.02785475171225482,260.8660232543945,257.84279083251954,False,False,False,-0.30636464189158835,-0.3803198455987593,0.7330340945899639,-0.00934572306653736,-0.019123911418819417,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.0068444600299260114,4.345498711825406,-0.03671055421696301,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0068444600299260114,11.043561538375606,-0.01932431813135027,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0064652416429104,2.6117368975180657,-0.02785475171225482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064652416429104,3.8179829706179746,-0.02785475171225482,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-20,255.7920684814453,-0.0066120230625259,-8.290208125960596e-05,-0.0016868212804159,0.0044024864758411,-0.0076190846373412,0.0131908941818039,2.41,2.34,2.34,16.31,3.7,4.65,63.09999847412109,62.384642888629244,0.011466853898144613,OIL_LEVEL_MID,STAY_MID,2.41,2.34,0.07000000000000028,0.9500000000000002,-0.03000000000000025,-0.009999999999999787,9.179158318017855e-05,9.179158318017855e-05,-0.03428259851405835,260.5813591003418,258.0354528808594,False,False,False,-0.2209993002237232,-0.38504633789751985,0.7362612672777268,-0.007458087834392946,-0.01964405573654182,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.0025687770228158303,4.334336094581793,-0.039185030011611555,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0025687770228158303,11.015193091245774,-0.02184345528976872,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0066120230625259,2.594468032918426,-0.03428259851405846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0066120230625259,3.792738379163917,-0.03428259851405846,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-21,258.09820556640625,0.0090156708089179,-0.0023209448003437,-0.0011263630933684,0.0006261599735535,0.0,0.004959731782496,2.43,2.36,2.34,14.95,3.7,4.66,62.9900016784668,62.351746074737065,0.010236370974514353,OIL_LEVEL_MID,STAY_MID,2.43,2.36,0.07000000000000028,0.96,-0.020000000000000018,0.019999999999999574,9.179158318017855e-05,9.179158318017855e-05,-0.025576008327817368,260.294441986084,258.2028466796875,False,False,False,-0.5120824991251829,-0.29958675475239216,0.7367222846133739,0.008201848285831925,-0.020233007958783356,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.0019953190192390858,4.342984477827086,-0.03726789762802407,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0019953190192390858,11.037171915521327,-0.019891720932315282,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0090156708089179,2.61785890262748,-0.025576008327817368,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090156708089179,3.8269324598548082,-0.02557600832781748,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-22,257.305419921875,-0.0030716433800516,-0.0009970317877493,0.0030065987237253,-0.0143930157028084,-0.0147153510634555,-0.003084533903226,2.39,2.37,2.33,14.75,3.68,4.65,61.41999816894531,62.30880956801157,-0.014264618522298989,OIL_LEVEL_MID,STAY_MID,2.39,2.37,0.020000000000000018,0.9700000000000002,-0.009999999999999787,0.020000000000000462,9.140377671590372e-05,9.140377671590372e-05,-0.02856909133120067,259.99716262817384,258.33555084228516,False,False,False,-0.5478018460306526,-0.21443807606348345,0.7261186292023247,-0.01067843123923573,-0.03076929086197011,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,-0.0017869122303944486,4.335223945747243,-0.038988215396346004,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0017869122303944486,11.017449458036516,-0.0216430884032921,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.0030716433800516,2.609817773659315,-0.02856909133120078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030716433800516,3.8151774880985907,-0.02856909133120078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-23,254.1615295410156,-0.01221851596369,0.0077345336135941,0.0060891765646022,-0.0209523340868781,0.0025974645495117,-0.0030940097637001,2.31,2.32,2.32,16.92,3.64,4.59,57.90999984741211,62.252381006876625,-0.06975445901394262,OIL_LEVEL_MID,STAY_MID,2.31,2.32,-0.009999999999999787,0.9499999999999997,-0.040000000000000036,0.03999999999999959,9.101593250226969e-05,9.101593250226969e-05,-0.040438535396392306,259.5507987976074,258.3721911621094,False,False,False,-0.06908034047185728,-0.40179889624615023,0.7109047490965716,-0.03625001774737058,-0.04932174745005191,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.0001376785248131127,4.335820812984828,-0.03885590471151379,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0001376785248131127,11.0189663242251,-0.02150838966696289,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,-0.01221851596369,2.5779296735295367,-0.04043853539639242,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01221851596369,3.7685616810559477,-0.040438535396392306,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
2019-05-24,254.7381134033203,0.0022685725229383,0.0010729131367255,-0.0002791315218581,0.0136186590592131,0.0084196691459912,0.0099317776273899,2.32,2.33,2.3,15.85,3.64,4.63,58.630001068115234,62.19996039072672,-0.05739488096432499,OIL_LEVEL_MID,STAY_MID,2.32,2.33,-0.010000000000000231,0.9899999999999998,0.040000000000000036,0.0699999999999994,9.024013079850235e-05,9.024013079850235e-05,-0.03826170062372214,259.072004699707,258.42359313964846,False,False,False,-0.29845648951413284,-0.042581193924784176,0.7205863184980933,-0.020676714156026232,-0.024953206832469044,FLAT,FLAT,HOLD,FLAT_MID_RATE,FLAT_MID_RATE,FLAT_MID_RATE_NORMAL,,NON_RISK,,,,,False,False,FLAT_MID_RATE_NORMAL,False,False,False,0.0015281443562650157,4.342446573089966,-0.03738713778674141,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0015281443562650157,11.035804895425338,-0.020013113234979896,0.0,0.0,0.380736541517431,0.619263458482569,0.0,0.0,0.0,0.0,0.0,0.0022685725229383,2.5837778939529734,-0.03826170062372214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022685725229383,3.7771109365365896,-0.03826170062372214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,False,NON_RISK,NON_RISK
